review_id	sentiment	label_id	input_ids	review_body	date
1954	0	1	[0, 771, 1688, 42, 14233, 1741, 112, 1178, 8, 71, 14784, 1437, 5, 23385, 15, 65, 9, 5, 13344, 73, 4308, 29, 2198, 21697, 196, 4, 114, 939, 236, 7, 655, 3568, 24, 456, 1437, 939, 40, 33, 7, 836, 24, 7, 10, 26090, 7, 120, 4460, 4, 10538, 13, 10, 68, 2619, 1152, 4, 11962, 1521, 8, 205, 2564, 53, 12474, 1318, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Wore this romper 1x and after washing  the hem on one of the shorts/legs completely unraveled. if i want to ever wear it again  i will have to bring it to a tailor to get fixed. unacceptable for a $200 product. cute design and good fit but questionable quality.	2023-07-15T17:45:11Z
16025	-1	0	[0, 3609, 8807, 218, 75, 2564, 162, 101, 51, 222, 5, 78, 86, 8, 939, 348, 129, 10610, 106, 2330, 328, 5, 1468, 965, 75, 99, 16, 304, 7, 28, 4, 24, 15706, 66, 7, 1769, 4, 939, 218, 75, 206, 939, 40, 28, 2159, 209, 456, 4, 2813, 939, 115, 185, 106, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Shorts don't fit me like they did the first time and i've only worn them twice! the material isn't what is use to be. it stretches out to fast. i don't think i will be buying these again. wish i could take them back.	2023-07-15T17:45:11Z
10701	-1	0	[0, 100, 21, 269, 2283, 59, 42, 3588, 4, 939, 56, 129, 450, 24, 804, 8, 24, 1415, 101, 5, 1969, 23932, 2125, 1437, 9881, 50, 3588, 62, 4, 77, 24, 2035, 11, 5, 7107, 1437, 5, 619, 9, 5, 10199, 21, 372, 8, 939, 7185, 24, 15, 8, 24, 21, 98, 3137, 24382, 939, 1299, 101, 939, 21, 2498, 10, 363, 36220, 4, 9574, 24, 10601, 101, 14, 1437, 350, 4, 5, 1468, 579, 8299, 11, 2127, 24, 4395, 75, 4, 939, 33, 10, 195, 108, 398, 113, 10529, 19821, 5120, 1437, 8, 939, 2740, 41, 1823, 650, 1437, 8, 258, 127, 1623, 8, 2761, 26, 24, 21, 29747, 24203, 8, 2966, 162, 7, 2142, 24, 124, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I was really excited about this dress. i had only seen it online and it looked like the perfect transitional piece  casual or dress up. when it arrived in the mail  the feel of the fabric was great and i slipped it on and it was so comfy i felt like i was wearing a nightdress. unfortunately it hung like that  too. the material sags in places it shouldn't. i have a 5'8"" 125 lb frame  and i ordered an extra small  and both my husband and sister said it was unflattering and urged me to send it back"	2023-07-15T17:45:11Z
5461	1	2	[0, 100, 300, 5, 2440, 19, 8385, 2348, 26221, 4, 24, 10698, 55, 101, 10, 1084, 118, 3588, 4, 24, 16, 10, 828, 739, 1437, 939, 437, 2333, 10, 1836, 158, 8, 300, 10, 1836, 290, 4, 24, 18, 12058, 15, 4, 939, 218, 75, 206, 939, 581, 28, 12075, 10, 11689, 12213, 42, 4, 24, 18, 300, 10, 8440, 1971, 8, 5, 21041, 67, 2607, 4, 939, 429, 645, 5, 97, 7457, 5780, 350, 1437, 24, 95, 1326, 98, 205, 15, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I got the blue with polka dots. it fits more like a midi dress. it is a bit large  i'm usually a size 10 and got a size 8. it's gorgeous on. i don't think i'll be needing a bra underneath this. it's got a supportive band and the ribbon also helps. i might order the other bold print too  it just looks so good on.	2023-07-15T17:45:11Z
17171	-1	0	[0, 100, 269, 2638, 42, 299, 4, 959, 1437, 939, 1705, 75, 120, 24, 15, 4, 939, 1381, 15, 10, 4761, 36, 4783, 4505, 1836, 1592, 24, 18, 45, 14, 24, 21, 350, 650, 4, 402, 1493, 16, 1593, 19, 24, 4, 5, 739, 21, 169, 350, 380, 4, 350, 1099, 1437, 939, 269, 770, 42, 356, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I really loved this top. however  i couldn't get it on. i tried on a medium (my usual size.) it's not that it was too small. something else is wrong with it. the large was way too big. too bad  i really wanted this look.	2023-07-15T17:45:11Z
4450	0	1	[0, 713, 3588, 16, 156, 9, 2579, 7992, 4140, 219, 10199, 4, 3473, 15, 1437, 53, 5342, 3229, 8, 809, 31164, 4, 939, 6640, 5, 10199, 1437, 53, 24, 21, 5, 5933, 14, 300, 162, 4, 939, 7428, 15, 10, 231, 111, 939, 437, 195, 108, 401, 113, 8, 42, 3588, 21, 95, 23, 14, 11789, 5933, 4, 156, 162, 356, 765, 8, 16990, 5357, 4, 45, 10, 26388, 2125, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This dress is made of nice thick stretchy fabric. comfortable on  but fairly tight and body hugging. i liked the fabric  but it was the length that got me. i tired on a 6 - i'm 5'6"" and this dress was just at that awkward length. made me look short and stunted. not a wow piece."	2023-07-15T17:45:11Z
17981	1	2	[0, 100, 657, 42, 13454, 16506, 939, 2162, 5, 1275, 1437, 8, 24, 16, 95, 98, 11962, 4, 5, 3618, 16, 10, 1109, 6907, 111, 8, 89, 32, 29296, 9, 6635, 1458, 8, 19109, 2272, 4, 939, 67, 2162, 5, 20285, 9, 5, 1926, 39718, 1886, 6703, 11, 1458, 1437, 61, 1326, 372, 81, 42, 13454, 4, 907, 24, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love this tee!!! i bought the red  and it is just so cute. the background is a light pink - and there are accents of deeper rose and mint green. i also bought the angel of the north cascade cardigan in rose  which looks great over this tee. buy it!	2023-07-15T17:45:11Z
14038	0	1	[0, 100, 269, 6640, 42, 299, 53, 77, 939, 1381, 24, 15, 24, 21, 380, 8, 350, 2233, 219, 4, 939, 1687, 12926, 24, 11, 4716, 1459, 53, 5, 647, 621, 26, 14, 5, 847, 74, 28, 5, 276, 1437, 2233, 219, 53, 10941, 98, 939, 1276, 7, 1323, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I really liked this top but when i tried it on it was big and too boxy. i considered ordering it in petite but the sales person said that the cut would be the same  boxy but shorter so i decided to pass.	2023-07-15T17:45:11Z
16528	-1	0	[0, 133, 2564, 15, 42, 16, 98, 7782, 4, 5, 1692, 6755, 16, 2299, 350, 251, 8, 5, 7174, 12193, 1334, 299, 1523, 7533, 143, 5258, 4, 5, 5780, 16, 9869, 8, 5, 1318, 2579, 13, 5, 425, 4, 5, 12988, 32, 37342, 1437, 61, 16, 2579, 939, 19792, 1437, 53, 74, 6254, 1719, 932, 2671, 87, 10, 740, 4946, 939, 437, 24224, 4, 939, 437, 10, 2107, 16134, 1437, 1836, 290, 11, 9304, 1437, 8, 1836, 204, 73, 401, 11, 14442, 8, 939, 2740, 10, 4761, 4, 939, 67, 33, 10, 251, 28762, 1437, 61, 1153, 399, 75, 244, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The fit on this is so strange. the middle string is definitely too long and the thin halter top offers hardly any lift. the print is lovely and the quality nice for the price. the cups are padded  which is nice i suppose  but would barely cover anything bigger than a c cup i'm guessing. i'm a 32dd  size 8 in pants  and size 4/6 in dresses and i ordered a medium. i also have a long torso  which probably didn't help.	2023-07-15T17:45:11Z
13902	-1	0	[0, 100, 21, 269, 2283, 59, 42, 23204, 1437, 53, 5, 2564, 21, 6587, 4, 5, 21764, 58, 5, 235, 1836, 1437, 53, 5, 809, 9, 5, 23204, 21, 10, 10178, 111, 3668, 117, 3989, 4, 51, 531, 33, 33914, 5, 23204, 15, 5, 1421, 4, 13, 5135, 1437, 939, 437, 195, 108, 306, 8, 5962, 2697, 8, 2740, 10, 1836, 650, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was really excited about this sweater  but the fit was terrible. the sleeves were the right size  but the body of the sweater was a tent - absolutely no shape. they must have clipped the sweater on the model. for reference  i'm 5'4 and 120 pounds and ordered a size small.	2023-07-15T17:45:11Z
16731	-1	0	[0, 16587, 5, 299, 1437, 53, 182, 650, 7, 5, 1836, 4, 2740, 10, 4761, 8, 56, 7, 2142, 124, 11, 2081, 13, 3023, 12, 11802, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love the top  but very small to the size. ordered a medium and had to send back in exchange for x-large.	2023-07-15T17:45:11Z
10396	-1	0	[0, 100, 657, 42, 299, 36, 2527, 11962, 8, 3137, 24382, 13278, 1437, 53, 939, 5328, 24, 2330, 1437, 15158, 24, 683, 15, 16634, 8, 4477, 196, 7, 3841, 38917, 8310, 89, 32, 132, 650, 6538, 11, 5, 760, 4, 13, 25, 203, 25, 24, 701, 1437, 939, 74, 33, 421, 24, 7, 28, 55, 18300, 4, 182, 6770, 1437, 941, 187, 939, 218, 75, 697, 583, 41, 6215, 8, 64, 75, 185, 24, 124, 2773, 43796, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love this top (so cute and comfy!)  but i wore it twice  washed it once on gentle and layed to dry.....now there are 2 small holes in the front. for as much as it cost  i would have expected it to be more durable. very disappointing  especially since i don't live near an retailer and can't take it back easily......	2023-07-15T17:45:11Z
18614	0	1	[0, 30327, 2216, 359, 40, 2773, 213, 19, 171, 13657, 73, 33840, 6806, 4, 939, 2854, 19, 5, 97, 34910, 1437, 24, 18, 24, 17414, 1437, 53, 98, 2422, 11962, 4, 5, 1392, 425, 16, 10, 205, 432, 4, 939, 56, 416, 1904, 7, 3568, 19, 251, 21764, 98, 5, 24, 17414, 10199, 197, 45, 28, 10, 936, 4, 939, 300, 5, 3023, 29, 73, 29, 1437, 127, 4505, 1836, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Really unique & will easily go with many tops/bottoms. i agree with the other reviewers  it's itchy  but so super cute. the sale price is a good deal. i had already planned to wear with long sleeves so the itchy fabric should not be a problem. i got the xs/s  my usual size.	2023-07-15T17:45:11Z
1250	0	1	[0, 100, 794, 42, 804, 8, 2638, 24, 4, 2704, 71, 2600, 5, 6173, 939, 802, 596, 45, 4, 53, 114, 47, 33, 10, 380, 7050, 36798, 4, 939, 524, 10, 2631, 16134, 417, 8, 10, 1256, 2705, 4761, 4, 5, 13103, 783, 1827, 760, 9, 5, 15203, 355, 169, 7, 203, 7, 162, 8, 939, 23855, 159, 7, 10, 650, 4, 56, 7, 671, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I saw this online and loved it. plus after reading the reviews i thought why not. but if you have a big chest beware. i am a 34ddd and a pretty solid medium. the volumous front of the vest added way to much to me and i sized down to a small. had to return.	2023-07-15T17:45:11Z
11624	1	2	[0, 100, 95, 829, 42, 11, 5, 7107, 452, 8, 939, 657, 24, 328, 63, 15652, 12, 182, 34203, 8, 35162, 70, 5, 5284, 47, 1017, 236, 7397, 4, 939, 218, 75, 465, 14, 42, 1237, 350, 739, 4, 939, 2740, 127, 4505, 1836, 739, 8, 24, 10698, 326, 1872, 4, 24, 18, 45, 2425, 7, 2564, 41783, 4, 939, 2740, 42, 11, 5, 13504, 3195, 12, 2721, 8, 34203, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I just received this in the mail today and i love it! its adorable- very flattering and hides all the spots you'd want hidden. i don't find that this runs too large. i ordered my usual size large and it fits tts. it's not meant to fit snug. i ordered this in the navy color- beautiful and flattering!	2023-07-15T17:45:11Z
1879	0	1	[0, 32112, 45, 34203, 15, 127, 809, 111, 939, 33, 10, 35682, 1955, 1437, 8, 42, 95, 156, 162, 356, 101, 939, 21, 5283, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Was not flattering on my body - i have a fuller figure  and this just made me look like i was pregnant.	2023-07-15T17:45:11Z
1189	0	1	[0, 133, 1521, 9, 42, 3588, 16, 30213, 8, 98, 2216, 1437, 8, 24, 18, 182, 157, 156, 4, 53, 939, 2854, 24, 18, 182, 2233, 219, 8, 8642, 13, 10, 4716, 1459, 5120, 4, 939, 437, 195, 108, 246, 113, 8, 2740, 5, 132, 1437, 8, 24, 21, 101, 2498, 10, 1098, 11436, 4, 114, 10, 4716, 1459, 58, 577, 939, 1017, 33, 1381, 14, 1437, 53, 42, 65, 18, 164, 124, 4, 9208, 1437, 350, 1437, 142, 24, 18, 15652, 4, 5, 4044, 11, 5, 5397, 1902, 115, 2773, 28, 1690, 17670, 50, 842, 11538, 2572, 1437, 53, 14, 18, 41, 24109, 77, 42, 3588, 16, 416, 7663, 98, 239, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"The design of this dress is darling and so unique  and it's very well made. but i agree it's very boxy and overwhelming for a petite frame. i'm 5'3"" and ordered the 2  and it was like wearing a hospital gown. if a petite were available i'd have tried that  but this one's going back. shame  too  because it's adorable. the gap in the neckline could easily be stitched or sewn shut  but that's an inconvenience when this dress is already priced so high."	2023-07-15T17:45:11Z
13906	0	1	[0, 100, 657, 1055, 25416, 1437, 657, 5, 5933, 1437, 740, 20734, 12, 20020, 8, 8089, 1437, 959, 939, 303, 5, 5718, 7, 28, 828, 55, 11577, 11, 621, 1437, 61, 939, 6640, 4, 939, 437, 45, 686, 939, 40, 489, 42, 142, 24, 2551, 7, 28, 10, 828, 350, 7174, 13, 127, 5840, 4, 939, 74, 36811, 582, 10, 828, 55, 13, 10, 33997, 31329, 23204, 734, 939, 429, 11071, 42, 65, 23, 10, 1392, 425, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love cashmere  love the length  cowl-neck and colors  however i found the yellow to be bit more vibrant in person  which i liked. i'm not sure i will keep this because it seemed to be a bit too thin for my taste. i would gladly pay a bit more for a thicker ply sweater... i might justify this one at a sale price.	2023-07-15T17:45:11Z
3846	-1	0	[0, 713, 1326, 11962, 15, 5, 1421, 53, 21, 169, 350, 380, 1437, 7082, 8, 26654, 13, 162, 4, 939, 1153, 956, 10, 4716, 1459, 1836, 4, 939, 2740, 10, 1675, 3023, 29, 1437, 53, 1835, 24, 4, 24, 16, 41, 8578, 909, 299, 1437, 1085, 372, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This looks cute on the model but was way too big  loose and sloppy for me. i probably needed a petite size. i ordered a regular xs  but returned it. it is an okay black top  nothing great.	2023-07-15T17:45:11Z
10330	1	2	[0, 713, 1886, 6703, 73, 35047, 5109, 73, 267, 32561, 16, 35803, 352, 3793, 1437, 30980, 3279, 8, 2422, 14160, 4, 939, 3568, 24, 19, 10, 13504, 21451, 16576, 50, 2084, 6149, 1033, 4, 42, 2125, 40, 28, 25944, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This cardigan/sweater/jacket is splendidly soft  wonderfully warm and super stylish. i wear it with a navy pencil skirt or leggings. this piece will be timeless.	2023-07-15T17:45:11Z
6317	-1	0	[0, 713, 23204, 16, 10, 9869, 3195, 8, 182, 3793, 4, 959, 1437, 5, 23204, 128, 43914, 29, 108, 23213, 8, 5, 3195, 16, 182, 739, 33197, 31, 5, 1374, 2772, 4, 24, 18, 67, 7174, 8, 3046, 6399, 16, 10610, 12213, 40, 311, 149, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This sweater is a lovely color and very soft. however  the sweater 'sheds' terribly and the color is very large distracting from the overall appearance. it's also thin and whatever shirt is worn underneath will show through.	2023-07-15T17:45:11Z
708	-1	0	[0, 7608, 16, 24, 98, 1202, 7, 465, 10, 6399, 14, 630, 75, 13595, 457, 9, 127, 11689, 114, 939, 5258, 127, 3124, 116, 1437, 1437, 1437, 1437, 42, 16, 11962, 36, 1610, 32565, 5, 3124, 4683, 696, 43, 53, 81, 18288, 4, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Why is it so difficult to find a shirt that doesn't expose half of my bra if i lift my arm?     this is cute (beyond the arm hole issue) but overpriced. going back.	2023-07-15T17:45:11Z
7694	-1	0	[0, 37974, 33953, 79, 2681, 15898, 182, 157, 454, 939, 1224, 198, 4, 5, 13977, 2810, 1437, 147, 5, 26224, 10438, 198, 5, 13977, 56, 1823, 10199, 8, 399, 75, 4477, 157, 4, 939, 524, 195, 108, 306, 113, 1437, 5962, 23246, 1437, 2107, 438, 1437, 973, 113, 13977, 1437, 8, 2107, 113, 6605, 2333, 3568, 10, 321, 50, 1823, 650, 11, 5, 475, 4791, 548, 5296, 14, 965, 75, 10, 15898, 2496, 4, 939, 2162, 5, 579, 1437, 61, 2564, 157, 4682, 13, 5, 13977, 696, 1602, 1065, 4, 42, 16, 10, 15898, 3588, 4, 939, 1034, 42, 16, 95, 41, 696, 19, 5, 3588, 939, 829, 4, 24, 16, 10, 372, 2496, 1114, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Crew stripe sheath fitted very well until i turned around. the waist section  where the stripes wrap around the waist had extra fabric and didn't lay well. i am 5'4""  120 lbs  32c  26"" waist  and 32"" hip usually wear a 0 or extra small in the maeve clothing that isn't a fitted style. i bought the s  which fit well except for the waist issue described above. this is a fitted dress. i hope this is just an issue with the dress i received. it is a great style idea."	2023-07-15T17:45:11Z
12388	0	1	[0, 47180, 16, 182, 7174, 1437, 8, 1712, 42, 16, 5890, 11, 5, 1521, 1437, 939, 95, 399, 75, 101, 5, 169, 5, 740, 16368, 21764, 1299, 734, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Material is very thin  and although this is apparent in the design  i just didn't like the way the cuffed sleeves felt...	2023-07-15T17:45:11Z
2303	-1	0	[0, 713, 3089, 11556, 34, 350, 203, 385, 31766, 219, 10199, 8, 24, 18, 95, 45, 34203, 4, 1437, 11, 5, 760, 233, 9, 5, 3089, 11556, 5, 10199, 16, 3487, 765, 1437, 53, 5, 21764, 33, 98, 203, 7400, 10199, 24, 818, 1326, 101, 10, 21068, 3235, 4, 1437, 3981, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This blouse has too much drapey fabric and it's just not flattering.  in the front part of the blouse the fabric is relatively short  but the sleeves have so much excess fabric it almost looks like a clown suit.  sending back.	2023-07-15T17:45:11Z
14984	0	1	[0, 26752, 98, 42, 299, 16, 25, 11962, 11, 621, 25, 24, 16, 804, 4, 1237, 182, 650, 25, 5, 1535, 117, 4140, 50, 492, 11, 10199, 4, 939, 6329, 3568, 316, 8, 939, 115, 3999, 190, 13177, 120, 42, 15, 29784, 4, 939, 189, 1701, 10, 501, 12, 1549, 53, 5, 2326, 46405, 33, 42, 648, 7, 860, 15, 4, 5, 10717, 23, 5, 3231, 58, 18389, 15, 42, 299, 600, 328, 114, 47, 64, 465, 110, 2564, 42, 299, 16, 372, 13, 4477, 2961, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Ok so this top is as cute in person as it is online. runs very small as theres no stretch or give in fabric. i normally wear 12 and i couldnt even halfway get this on lol. i may consider a 14-16 but the stores didnt have this yet to try on. the ladies at the counter were crushing on this top though! if you can find your fit this top is great for layering!	2023-07-15T17:45:11Z
